id,timestamp,sensor_id,entered,exited,gave_up
bdfb5ede-3163-4c2e-bb85-fc226d9892bb,2024-12-11 10:28:50.04566+00,D80C,1,0,0
44395e3f-c580-42bb-8a33-08c5d319e27f,2024-12-11 10:30:30.771199+00,D80C,1,0,0
7d8b29ee-f6c4-4c93-b572-b7a41ad9228b,2024-12-11 10:35:43.393171+00,D80C,0,1,0
43922acb-e54f-48ac-bed2-6d8864c26f35,2024-12-11 10:52:12.03842+00,D80C,1,0,0
908c626e-cc9a-4912-ba4c-2219f2d25f20,2024-12-11 10:52:22.159231+00,D80C,0,1,0
4e6b74ba-d649-468a-924f-4214c175596e,2024-12-11 10:54:23.007856+00,D80C,0,1,0
b1b72918-fd07-4053-b6cf-cf8905e03a76,2024-12-11 11:01:36.629259+00,D80C,0,1,0
9ff8186e-5625-4b7b-8805-f2bdc8033bb3,2024-12-11 11:07:39.750196+00,D80C,1,0,0
0010f725-c3d0-4e93-8d58-e1594879e672,2024-12-11 11:15:13.496387+00,D80C,1,0,0
23d28064-ff9d-46c4-8bbb-adace1e6cde1,2024-12-11 11:17:34.525448+00,D80C,1,0,0
b72d1395-8c10-44be-9445-8b793ca583a4,2024-12-11 11:17:44.620383+00,D80C,1,0,0
4f09948c-a726-4f94-9d34-ae275f5ad3c6,2024-12-11 11:18:35.150279+00,D80C,0,0,1
71408818-ce55-4ae5-8f23-eb1ee332642b,2024-12-11 11:18:45.279521+00,D80C,0,0,2
33a96656-9af4-4a28-a860-429d28d2ba95,2024-12-11 11:18:55.369585+00,D80C,0,1,0
9a77619e-a186-4e46-9b42-dcdfd92df857,2024-12-11 11:27:29.63915+00,D80C,1,0,0
5dbfd71c-1830-4a24-a39e-517da511b532,2024-12-11 11:28:40.144138+00,D80C,0,1,0
28dc1d53-d074-4b53-91da-1f1c848b2540,2024-12-11 11:32:41.640298+00,D80C,1,0,0
4d4695c9-80ee-43b3-b36d-f912c011bc9b,2024-12-11 11:33:31.861165+00,D80C,0,1,0
6bd758a2-c687-4976-a827-4d5210fa7b76,2024-12-11 11:34:02.11346+00,D80C,0,1,0
c233a5a7-9eaa-448b-aaba-0a3ba038dc79,2024-12-11 11:37:44.257623+00,D80C,1,0,0
769ce013-6786-4ea5-ad56-d84b9369ee88,2024-12-11 11:38:34.609684+00,D80C,0,1,1
dee2680f-11f4-4ef0-b6cf-35c7a060b587,2024-12-11 11:39:55.253112+00,D80C,1,0,0
f11af9e7-4a19-4e07-ac83-f370cb3e0ed8,2024-12-11 11:40:05.382375+00,D80C,1,1,0
ceacfbc8-2755-4911-b69d-c644bd5d6284,2024-12-11 11:46:38.382242+00,D80C,0,1,0
edd092d9-c381-4cf0-aca5-459b22ba6fa6,2024-12-11 11:54:02.224185+00,D80C,1,0,0
af4729dc-c914-4546-a88e-68e5ffeee59f,2024-12-11 11:56:33.25229+00,D80C,1,0,0
71a9ed52-d03e-4b13-845f-118b30fbfca8,2024-12-11 11:57:43.847718+00,D80C,1,0,0
4b54780e-26bf-4374-8cb1-b75c6cbc8ac8,2024-12-11 11:58:14.11043+00,D80C,0,1,0
d2e85e39-0293-46e8-acdc-dbf5751c50be,2024-12-11 12:26:28.84854+00,D80C,2,0,0
eea1fb31-7c83-4a88-af53-a764ba99bd42,2024-12-11 12:26:58.988594+00,D80C,1,0,0
29baf4c3-6ac9-4a24-bd09-7dae73646b18,2024-12-11 12:28:39.860969+00,D80C,0,1,0
9e2f32b7-6f94-4da0-bbb1-ba1b23c741c1,2024-12-11 12:29:00.110206+00,D80C,1,0,0
aca822e0-88c9-4a68-9985-7769b96bab43,2024-12-11 12:29:10.234485+00,D80C,1,0,0
fbdb4cd8-27d3-4e0f-86d8-4b1d37af44fb,2024-12-11 12:48:12.851336+00,D80C,1,0,0
3923bd9b-21b0-4c4f-9d2e-5b432584a5fa,2024-12-11 12:50:54.723599+00,D80C,1,0,2
83d41dd3-1da9-40eb-8d15-2914d98b20a4,2024-12-11 12:51:24.96745+00,D80C,1,1,0
dc65c415-efe4-4fee-aeb3-6dbeb107ef69,2024-12-11 12:52:45.571736+00,D80C,0,1,0
f45748af-e4b7-4412-bd17-4ff0a625329d,2024-12-11 13:35:51.822649+00,D80C,1,0,0
5629671c-d069-4eab-98c5-c12b58e095f9,2024-12-11 13:36:01.942147+00,D80C,0,0,1
9cd1b8cd-a964-4871-82c6-954c321ab19c,2024-12-11 13:37:22.837678+00,D80C,1,0,0
93419215-26ee-4987-8a58-2c873b569fb3,2024-12-11 13:39:34.444525+00,D80C,0,1,0
5163a15c-3927-4eec-9399-e1aa184088b1,2024-12-11 13:58:25.932565+00,D80C,1,0,0
8ff94cdc-3535-4b82-b842-0621b3e4a3e2,2024-12-11 14:02:38.182383+00,D80C,1,0,0
9651e594-3d74-4861-8026-4eda8dff2617,2024-12-11 14:02:48.27933+00,D80C,1,0,0
e539240b-4944-4e28-aa4a-a2aa9fd363c6,2024-12-11 14:20:06.79593+00,D80C,1,0,0
5ea71e57-15e2-4d38-8744-ad27138f747f,2024-12-11 14:22:48.293751+00,D80C,0,0,1
37b8bcab-90e1-476a-abc3-ebbbe8845dc3,2024-12-11 14:22:58.391668+00,D80C,0,1,0
ce7921ee-dfaf-4ac7-8dbc-92a765b7c5a5,2024-12-11 14:28:31.265229+00,D80C,0,0,1
6f68941e-eb5f-4bdb-a13a-97e3a3fdef1e,2024-12-11 14:36:15.288256+00,D80C,1,0,0
d3dca25d-809c-470c-8876-e60700dcf51a,2024-12-11 14:43:08.75641+00,D80C,1,0,0
fbeba3a8-3a02-4629-b292-dc5215839a18,2024-12-11 14:46:20.379063+00,D80C,1,0,0
a3768e22-d929-46b3-8d4c-392999f33984,2024-12-11 14:47:31.003543+00,D80C,0,1,0
547b2fee-62b3-4f8e-ac36-c911d3ec5f0c,2024-12-11 15:00:27.151145+00,D80C,0,1,0
658202f6-dce6-4e33-8bc0-a6c64e43abd6,2024-12-11 15:00:47.404266+00,D80C,0,0,1
7502b50f-c4d2-4b3e-abeb-f0ae4c4a172e,2024-12-11 15:01:58.245539+00,D80C,0,1,2
0a1ff468-91a3-48fe-b475-4265d4205eb1,2024-12-11 15:02:58.647918+00,D80C,0,0,1
12be8be0-b94c-4b76-877f-370a14e9814b,2024-12-11 15:03:08.776701+00,D80C,1,0,0
10fd6614-eded-4ac0-a81f-16f12f744cf4,2024-12-11 15:03:18.774534+00,D80C,2,1,0
4a44da3a-9313-4093-81d9-39956e162938,2024-12-11 15:23:49.113487+00,D80C,1,0,0
49705acd-4bfb-47d8-b978-475c1e4f4ed6,2024-12-11 15:27:50.882798+00,D80C,1,0,1
02fb5db2-d7a8-43d1-8079-1ac8ee33842b,2024-12-11 15:29:01.483172+00,D80C,0,2,1
2ea67695-5811-4206-bc39-602ab55e74b6,2024-12-11 15:35:15.003068+00,D80C,2,0,0
afd405e0-5588-40db-9641-a90361306e36,2024-12-11 15:37:26.377117+00,D80C,0,0,1
87dbb9cc-5bea-4c5c-9268-534d444b9b35,2024-12-11 15:40:08.249687+00,D80C,1,1,1
7d698955-ed16-486f-b368-1ca4a7b103b9,2024-12-11 15:41:29.253851+00,D80C,1,0,0
b02bf389-2eb7-4d95-b8a7-a0251b482074,2024-12-11 15:46:12.009466+00,D80C,0,0,1
39ce3de8-ff9f-4b04-9f4e-69fb44830dd5,2024-12-11 15:46:22.127308+00,D80C,0,1,0
e74daff8-2d0a-4b94-bd0a-d506bcfc14d1,2024-12-11 15:47:32.995982+00,D80C,1,0,0
5af87624-9f03-419b-8ca8-ecd01c153943,2024-12-11 15:49:04.002003+00,D80C,0,1,0
442751e3-d631-4f95-adc3-36a94b486938,2024-12-11 15:49:54.618939+00,D80C,0,1,0
f0af5e5c-d35f-4a61-bc14-a785d8eda060,2024-12-11 15:54:37.868867+00,D80C,0,1,0
92ec6beb-4f55-49d8-b192-5e7162840bc2,2024-12-11 16:09:57.611368+00,D80C,0,0,1
5c34c172-59b6-4f51-b369-df89f38e9b39,2024-12-11 16:10:07.737412+00,D80C,1,0,0
8ed66b04-5c1b-4034-be1c-88be590b79f1,2024-12-11 16:12:39.37301+00,D80C,0,1,1
c08bc850-e306-44f5-8d75-de9625fba1f0,2024-12-11 16:13:09.738479+00,D80C,1,0,0
61b798a2-ddec-4f7d-b63c-12f6d6cbf96a,2024-12-11 16:13:19.859957+00,D80C,0,0,1
78735756-32b4-441f-9591-a409d1669f86,2024-12-11 16:13:29.866991+00,D80C,0,0,1
36b20f9a-23b1-4fbc-b7ad-67c3cb770c3a,2024-12-11 16:13:39.98747+00,D80C,0,0,2
f4e84f20-76b9-4402-bfb1-dfe4f76a3b55,2024-12-11 16:13:50.110167+00,D80C,0,0,2
548b0f3f-db1b-47d1-94f0-b58ab9081a35,2024-12-11 16:14:10.23549+00,D80C,1,0,2
26e9b507-653a-4f79-a231-bd9fdb94b5f7,2024-12-11 16:14:30.480025+00,D80C,0,0,1
645ba510-2c3d-4aa4-bf77-7c3245920e11,2024-12-11 16:37:04.733143+00,D80C,1,0,0
ce99ff7e-f30f-4a1c-9742-1c43d509de11,2024-12-11 16:39:06.222617+00,D80C,0,1,0
db4f5ff2-75c9-429e-a179-7a7ba479b3a8,2024-12-11 16:49:24.335785+00,D80C,0,0,1
e59a0986-7f79-4006-b1a3-d188706eb09b,2024-12-11 16:49:34.474368+00,D80C,0,0,1
cbe4a105-a847-4e5c-b29a-3b58d0f72bd6,2024-12-11 16:56:28.95939+00,D80C,1,0,0
d2c7d879-f281-49fa-b72e-3f883f03f9ed,2024-12-11 16:56:39.082804+00,D80C,0,0,1
fbcc66b8-4fc8-4d08-acd1-7430259c7fe0,2024-12-11 16:58:30.215503+00,D80C,1,0,0
61d8a844-37f3-4e30-8c75-1c32555230bc,2024-12-11 17:01:52.711319+00,D80C,0,0,2
7918b7cd-e9f4-4534-a79c-8825ff9b4703,2024-12-11 17:02:02.82789+00,D80C,0,2,1
779b04a5-9e72-4959-81a9-8f378cc13e79,2024-12-11 17:05:25.080973+00,D80C,1,0,0
9353b897-e433-4725-9d8d-8cb695d98f12,2024-12-11 17:05:55.452596+00,D80C,1,0,0
b379c73e-f89e-410b-ac1d-dfe813e80802,2024-12-11 17:06:35.963664+00,D80C,0,1,1
ef16b624-87b7-4590-91fd-928965e463b6,2024-12-11 17:21:35.819168+00,D80C,1,0,0
bc77c3b6-1439-48cc-8b1a-bce336407a7a,2024-12-11 17:27:39.562806+00,D80C,1,0,0
26e41200-fba2-4a1b-829b-81bdc438f02b,2024-12-11 17:27:49.688775+00,D80C,0,1,0
59d52ba0-a2e4-4c37-81b8-1b2a3ec5d800,2024-12-11 17:28:30.067851+00,D80C,0,1,2
066d8d00-bd88-4190-b4d2-3dba282f6d34,2024-12-11 17:28:40.188256+00,D80C,2,1,0
6a99f62a-72e8-4faa-a0df-c928ba92fab6,2024-12-11 17:36:55.305707+00,D80C,1,0,0
75268266-269f-4755-9da1-486e6a3c47e5,2024-12-11 17:48:12.807401+00,D80C,0,0,1
7ea2aa5f-e376-48e8-9e5c-8cadfb61c371,2024-12-11 17:48:32.926731+00,D80C,1,0,0
3d7a50c9-bf7f-4033-bac7-be165e1bfa77,2024-12-11 17:51:55.30116+00,D80C,1,0,0
dd269d4c-41fb-46e3-b347-307aff3f1be9,2024-12-11 18:02:01.920246+00,D80C,1,0,0
73b80b0f-1254-424e-813c-36d69b996413,2024-12-11 18:03:12.7948+00,D80C,0,1,0
616efad9-0037-4549-8452-492fa7d2171e,2024-12-11 18:10:37.793796+00,D80C,1,0,0
7c66ae1b-3bca-4490-9cc7-1aa0cbe33ce4,2024-12-11 18:11:18.287389+00,D80C,0,0,2
c7c6c487-e11c-4457-9cdd-77bb48a3aa40,2024-12-11 18:15:00.54215+00,D80C,0,1,0
18277195-27fc-4b9e-b790-2e704d75b878,2024-12-11 18:30:49.653351+00,D80C,1,0,0
0fe95cbf-9420-4775-b1ac-2b40d872c3d4,2024-12-11 18:30:59.77455+00,D80C,0,0,1
a4a4b12c-df9b-44c4-96db-95d1cb59ef11,2024-12-11 18:37:24.021864+00,D80C,0,0,1
f119cbaa-98dc-4b2b-a956-d102adccaffe,2024-12-11 18:59:27.784545+00,D80C,1,0,0
68e5b65f-df6d-4741-b461-643d496ba7be,2024-12-11 18:59:47.887491+00,D80C,1,0,0
44a158a6-bbb0-45ec-8903-59f32d81e16b,2024-12-11 19:02:59.483581+00,D80C,0,1,0
153338c1-31a3-4a0f-9f83-b5c905d0cf79,2024-12-11 19:11:24.002312+00,D80C,1,0,0
318f7dd6-9048-4b57-adcb-ff21eecd3dcf,2024-12-11 19:13:35.103491+00,D80C,0,1,0
bbfc6fb3-28f2-4412-aa95-e0e1efd1ce62,2024-12-11 19:13:55.249861+00,D80C,2,0,1
56fcd9bc-d054-423c-8dc1-85cf16ed9bbf,2024-12-11 19:14:55.626397+00,D80C,0,0,1
a9b4bad5-df0d-49d5-86b8-b96356711103,2024-12-11 19:15:05.726877+00,D80C,0,0,1
53b0d1d7-ce85-486d-93d0-d9161f7eb685,2024-12-11 19:15:45.989445+00,D80C,0,0,2
bb9ac126-3c02-475e-a301-2beda485d828,2024-12-11 19:15:56.125549+00,D80C,0,0,1
6d71d924-f9d8-4c7f-827d-18efa42dd19a,2024-12-11 19:16:16.378124+00,D80C,0,0,1
bfbf2c2f-524b-4acd-b744-312a475464ae,2024-12-11 19:16:26.476483+00,D80C,0,1,0
9d3bf1ea-dd19-4f4d-a2bf-4b718be8ae42,2024-12-11 21:00:48.794731+00,D80C,1,0,0
87fd224b-a184-4a8a-a7b1-b731932fab2d,2024-12-11 21:07:11.687131+00,D80C,0,0,1
f877a379-c8af-4922-806f-3c9b4d2b737d,2024-12-12 07:11:14.983605+00,D80C,1,0,1
bf60cc7b-cdde-4907-a7e8-2a6fca0c9694,2024-12-12 07:11:25.104062+00,D80C,0,1,0
41b50abd-6c3b-4475-833b-5ecf35b10444,2024-12-12 07:14:57.7047+00,D80C,1,0,2
0d66cf3f-f534-471f-ba0a-409ddbba35d9,2024-12-12 07:15:07.743855+00,D80C,0,0,2
911310e2-07f8-4f9b-807e-7075984795fb,2024-12-12 07:15:17.735673+00,D80C,0,1,0
46ce7ba2-eb90-41ec-b68f-58654a632e33,2024-12-12 07:16:08.103139+00,D80C,1,0,0
